"","fips","cdc_county","cdc_state","cancer_incidence_count","cancer_age_adjusted_rate","cancer_crude_rate"
"1026","21063","Elliott County","Kentucky",198,408.9,524.1
"1027","21079","Garrard County","Kentucky",596,540,696.1
"1028","21081","Grant County","Kentucky",686,536.5,555.4
"1029","21083","Graves County","Kentucky",1157,483.6,619.7
"1030","21085","Grayson County","Kentucky",865,533.2,664.9
"1031","22085","Sabine Parish","Louisiana",750,461,619.7
"1032","22091","St. Helena Parish","Louisiana",330,485,620.8
"1033","22089","St. Charles Parish","Louisiana",1281,462,486.5
"1034","22087","St. Bernard Parish","Louisiana",997,492.9,451.9
"1035","22093","St. James Parish","Louisiana",635,492.6,589.6
"1036","22083","Richland Parish","Louisiana",581,466.8,560.8
"1037","22073","Ouachita Parish","Louisiana",4124,490.5,527.7
"1038","22079","Rapides Parish","Louisiana",3677,479.6,556.4
"1039","22077","Pointe Coupee Parish","Louisiana",700,469.6,626.4
"1040","22075","Plaquemines Parish","Louisiana",568,467.9,483.6
"1041","22069","Natchitoches Parish","Louisiana",1011,462.8,516.9
"1042","22071","Orleans Parish","Louisiana",9265,448.4,483.1
"1043","22095","St. John the Baptist Parish","Louisiana",1103,466,503.4
"1044","22081","Red River Parish","Louisiana",250,437.5,566.2
"1045","22097","St. Landry Parish","Louisiana",2543,528.4,608.6
"1046","22123","West Carroll Parish","Louisiana",362,485.9,636.3
"1047","22101","St. Mary Parish","Louisiana",1532,498.4,577.1
"1048","22105","Tangipahoa Parish","Louisiana",3124,462.8,491.7
"1049","22107","Tensas Parish","Louisiana",131,352.6,540.5
"1050","22109","Terrebonne Parish","Louisiana",3050,511.7,539.9
"1051","22111","Union Parish","Louisiana",681,445.8,604.6
"1052","22999","Unknown","Louisiana",NA,NA,NA
"1053","22113","Vermilion Parish","Louisiana",1684,502.7,565.6
"1054","22115","Vernon Parish","Louisiana",1155,507.6,439.3
"1055","22117","Washington Parish","Louisiana",1439,491.1,619.4
"1056","22119","Webster Parish","Louisiana",1338,497.3,663.2
"1057","22121","West Baton Rouge Parish","Louisiana",719,527.4,573
"1058","22125","West Feliciana Parish","Louisiana",438,465.2,569.1
"1059","22127","Winn Parish","Louisiana",450,479.7,608.6
"1060","22067","Morehouse Parish","Louisiana",897,535,673.5
"1061","22099","St. Martin Parish","Louisiana",1515,504.8,568.4
"1062","22065","Madison Parish","Louisiana",273,433.3,462.9
"1063","22103","St. Tammany Parish","Louisiana",7286,501,592.9
"1064","22061","Lincoln Parish","Louisiana",903,404.9,381
"1065","22063","Livingston Parish","Louisiana",3205,469.8,472
"1066","22001","Acadia Parish","Louisiana",1734,501.1,555
"1067","22003","Allen Parish","Louisiana",706,492.8,550.1
"1068","22007","Assumption Parish","Louisiana",685,486.9,595.9
"1069","22009","Avoyelles Parish","Louisiana",1144,461.3,555.1
"1070","22011","Beauregard Parish","Louisiana",949,454.4,520.3
"1071","22013","Bienville Parish","Louisiana",492,524.8,707
"1072","22015","Bossier Parish","Louisiana",3018,462,483.7
"1073","22017","Caddo Parish","Louisiana",7088,479.1,559.8
"1074","22019","Calcasieu Parish","Louisiana",5303,482.8,537.9
"1075","22021","Caldwell Parish","Louisiana",321,501.4,640.8
"1076","22023","Cameron Parish","Louisiana",194,476.2,575
"1077","22025","Catahoula Parish","Louisiana",373,593.8,737.3
"1078","22027","Claiborne Parish","Louisiana",497,462.4,603.3
"1079","22029","Concordia Parish","Louisiana",564,457.4,554.6
"1080","22005","Ascension Parish","Louisiana",2625,470.8,448.8
"1081","22033","East Baton Rouge Parish","Louisiana",10922,477.1,490.3
"1082","22055","Lafayette Parish","Louisiana",5791,495,492.5
"1083","22059","La Salle Parish","Louisiana",416,463.8,557.9
"1084","22057","Lafourche Parish","Louisiana",2682,488.1,548.1
"1085","22031","De Soto Parish","Louisiana",897,528.3,662
"1086","22053","Jefferson Davis Parish","Louisiana",910,490.4,579.6
"1087","22049","Jackson Parish","Louisiana",484,458.6,603.6
"1088","22051","Jefferson Parish","Louisiana",12700,481.2,582.4
"1089","22045","Iberia Parish","Louisiana",1957,485.4,531.3
"1090","22043","Grant Parish","Louisiana",547,437.4,490.3
"1091","22041","Franklin Parish","Louisiana",643,495.3,628.9
"1092","22039","Evangeline Parish","Louisiana",936,492.3,554.5
"1093","22037","East Feliciana Parish","Louisiana",676,536.8,688.3
"1094","22035","East Carroll Parish","Louisiana",218,537.4,588.6
"1095","22047","Iberville Parish","Louisiana",1026,531.9,618.4
"1096","25027","Worcester County","Massachusetts",21935,463.3,538.7
"1097","25025","Suffolk County","Massachusetts",15739,435.2,408.2
"1098","25023","Plymouth County","Massachusetts",15225,475.3,601.8
"1099","25021","Norfolk County","Massachusetts",19705,464.9,570.4
"1100","25019","Nantucket County","Massachusetts",294,481.3,548.2
"1101","25017","Middlesex County","Massachusetts",39397,440,501.7
"1102","25015","Hampshire County","Massachusetts",3767,410,468.3
"1103","25011","Franklin County","Massachusetts",1958,387.5,550.7
"1104","25009","Essex County","Massachusetts",21597,459,560.8
"1105","25007","Dukes County","Massachusetts",617,492.2,718.4
"1106","25005","Bristol County","Massachusetts",15044,441.9,542.2
"1107","25003","Berkshire County","Massachusetts",4119,428.5,641
"1108","25001","Barnstable County","Massachusetts",9259,476.7,864.6
"1109","25013","Hampden County","Massachusetts",11953,427.1,510.2
"1110","24029","Kent County","Maryland",764,474.8,772.3
"1111","24031","Montgomery County","Maryland",22072,379.3,429
"1112","24033","Prince Georges County","Maryland",18476,406.1,411
"1113","24035","Queen Annes County","Maryland",1489,468.6,610
"1114","24027","Howard County","Maryland",6591,403.7,427.7
"1115","24999","Unknown","Maryland",1025,NA,NA
"1116","24041","Talbot County","Maryland",1457,455.6,774.2
"1117","24043","Washington County","Maryland",4341,476.4,581.7
"1118","24045","Wicomico County","Maryland",2960,521.3,583
"1119","24047","Worcester County","Maryland",2064,485.1,801
"1120","24037","St. Marys County","Maryland",2517,440,456.8
"1121","24025","Harford County","Maryland",7413,502.1,594.4
"1122","24039","Somerset County","Maryland",741,487.1,573.8
"1123","24021","Frederick County","Maryland",6067,451.4,498
"1124","24023","Garrett County","Maryland",875,408.2,590
"1125","24001","Allegany County","Maryland",2505,498.7,685.7
"1126","24510","Baltimore City","Maryland",16095,486.7,517.4
"1127","24005","Baltimore County","Maryland",24384,483.3,590.5
"1128","24009","Calvert County","Maryland",2356,459.6,520.8
"1129","24003","Anne Arundel County","Maryland",14483,465.5,517.2
"1130","24013","Carroll County","Maryland",4968,486,594.4
"1131","24015","Cecil County","Maryland",3047,521,596.2
"1132","24017","Charles County","Maryland",3457,446.6,448.3
"1133","24019","Dorchester County","Maryland",1125,491.7,693.4
"1134","24011","Caroline County","Maryland",949,482.6,580.9
"1135","23019","Penobscot County","Maine",4938,506,647.3
"1136","23031","York County","Maine",6638,485.9,662.5
"1137","23029","Washington County","Maine",1281,515,800.3
"1138","23027","Waldo County","Maine",1351,482,691
"1139","23999","Unknown","Maine",NA,NA,NA
"1140","23023","Sagadahoc County","Maine",1105,435,629.7
"1141","23021","Piscataquis County","Maine",699,495,819.6
"1142","23017","Oxford County","Maine",2048,490.9,715.6
"1143","23025","Somerset County","Maine",1636,454.1,638.7
"1144","23013","Knox County","Maine",1479,475.6,745.7
"1145","23011","Kennebec County","Maine",3817,464.6,629.6
"1146","23009","Hancock County","Maine",2043,482.8,750.1
"1147","23007","Franklin County","Maine",956,450.5,630.8
"1148","23005","Cumberland County","Maine",8514,463.5,592.4
"1149","23003","Aroostook County","Maine",2556,481.2,735.9
"1150","23001","Androscoggin County","Maine",3170,474.2,590.9
"1151","23015","Lincoln County","Maine",1256,447,738.5
"1152","26111","Midland County","Michigan",2067,386.4,494.9
"1153","26113","Missaukee County","Michigan",441,430.5,588.8
"1154","26115","Monroe County","Michigan",3701,392.3,494
"1155","26121","Muskegon County","Michigan",4689,450.1,545.3
"1156","26119","Montmorency County","Michigan",447,488.5,956.8
"1157","26109","Menominee County","Michigan",789,433,670.8
"1158","26123","Newaygo County","Michigan",1255,395.2,524.9
"1159","26117","Montcalm County","Michigan",1679,427.4,534.2
"1160","26107","Mecosta County","Michigan",1089,414.4,504.2
"1161","26101","Manistee County","Michigan",839,430.7,685.5
"1162","26103","Marquette County","Michigan",1760,417.2,522.2
"1163","26089","Leelanau County","Michigan",641,343.6,596.1
"1164","26099","Macomb County","Michigan",25191,477,586.2
"1165","26097","Mackinac County","Michigan",387,411.1,709.6
"1166","26095","Luce County","Michigan",198,425.9,615.9
"1167","26093","Livingston County","Michigan",4438,399.5,478.3
"1168","26091","Lenawee County","Michigan",2788,442.3,565.2
"1169","26125","Oakland County","Michigan",34914,466.9,565
"1170","26105","Mason County","Michigan",728,333.6,507.1
"1171","26127","Oceana County","Michigan",745,407.1,566.9
"1172","26149","St. Joseph County","Michigan",1506,400.9,494.7
"1173","26131","Ontonagon County","Michigan",276,407.3,893.6
"1174","26087","Lapeer County","Michigan",2523,451.5,572.1
"1175","26163","Wayne County","Michigan",49687,489.5,560.8
"1176","26161","Washtenaw County","Michigan",7430,416.4,414.8
"1177","26165","Wexford County","Michigan",1097,510.1,669.6
"1178","26159","Van Buren County","Michigan",2160,457.2,574.7
"1179","26999","Unknown","Michigan",294,NA,NA
"1180","26157","Tuscola County","Michigan",1736,466.1,643.5
"1181","26147","St. Clair County","Michigan",4652,448.9,581.5
"1182","26129","Ogemaw County","Michigan",735,420.5,698.2
"1183","26155","Shiawassee County","Michigan",2112,479.2,614.1
"1184","26151","Sanilac County","Michigan",1232,416.9,590.3
"1185","26145","Saginaw County","Michigan",5713,451,585.7
"1186","26143","Roscommon County","Michigan",1188,532.7,990.5
"1187","26141","Presque Isle County","Michigan",527,434.4,816.4
"1188","26139","Ottawa County","Michigan",5947,404.2,429.3
"1189","26137","Otsego County","Michigan",763,457,632.1
"1190","26135","Oscoda County","Michigan",289,405.4,691.3
"1191","26133","Osceola County","Michigan",887,549.2,763.6
"1192","26153","Schoolcraft County","Michigan",294,442.4,719.5
"1193","26085","Lake County","Michigan",380,362.7,657.5
"1194","26005","Allegan County","Michigan",2497,368.6,441.4
"1195","26081","Kent County","Michigan",14087,432.8,447.4
"1196","26035","Clare County","Michigan",1132,489,739.3
"1197","26033","Chippewa County","Michigan",952,407.8,497.5
"1198","26031","Cheboygan County","Michigan",992,468.4,776.5
"1199","26029","Charlevoix County","Michigan",908,466.8,694.1
"1200","26027","Cass County","Michigan",1265,353.5,491.5
"1201","26025","Calhoun County","Michigan",3357,400.9,499.5
"1202","26023","Branch County","Michigan",1040,381.3,476.9
"1203","26021","Berrien County","Michigan",4779,460.1,615.1
"1204","26019","Benzie County","Michigan",620,452.5,712.1
"1205","26017","Bay County","Michigan",3194,446.1,603.3
"1206","26015","Barry County","Michigan",1215,316.5,409.8
"1207","26011","Arenac County","Michigan",613,505.4,799.8
"1208","26009","Antrim County","Michigan",831,434.5,718.8
"1209","26007","Alpena County","Michigan",1044,464.3,723.2
"1210","26003","Alger County","Michigan",290,381.6,622.5
"1211","26001","Alcona County","Michigan",452,401.2,864.5
"1212","26083","Keweenaw County","Michigan",71,350.7,661
"1213","26037","Clinton County","Michigan",1571,341.1,408.8
"1214","26039","Crawford County","Michigan",419,370.7,606
"1215","26013","Baraga County","Michigan",209,346.1,484
"1216","26043","Dickinson County","Michigan",780,412.2,603.6
"1217","26041","Delta County","Michigan",1191,423.8,651.4
"1218","26079","Kalkaska County","Michigan",578,474.9,670.2
"1219","26077","Kalamazoo County","Michigan",5749,418.1,445.2
"1220","26075","Jackson County","Michigan",4596,462.3,577.2
"1221","26071","Iron County","Michigan",374,341.1,657.4
"1222","26069","Iosco County","Michigan",965,410.9,760.7
"1223","26067","Ionia County","Michigan",1546,439.8,482.6
"1224","26065","Ingham County","Michigan",6402,454.6,449.8
"1225","26063","Huron County","Michigan",1168,456.6,730.4
"1226","26073","Isabella County","Michigan",1169,378.8,331.8
"1227","26059","Hillsdale County","Michigan",1136,374.5,494.1
"1228","26057","Gratiot County","Michigan",1073,426.8,517
"1229","26055","Grand Traverse County","Michigan",3050,516,672.6
"1230","26053","Gogebic County","Michigan",500,396.9,636.3
"1231","26051","Gladwin County","Michigan",967,447,761.9
"1232","26049","Genesee County","Michigan",12089,479,585.4
"1233","26047","Emmet County","Michigan",1118,471.7,679.7
"1234","26061","Houghton County","Michigan",816,388.2,448.3
"1235","26045","Eaton County","Michigan",3214,472.7,593.2
"1236","27999","Unknown","Minnesota",144978,463.8,531.9
"1237","29151","Osage County","Missouri",368,434,539.5
"1238","29153","Ozark County","Missouri",280,353,595.3
"1239","29155","Pemiscot County","Missouri",454,432.3,516
"1240","29157","Perry County","Missouri",536,439.6,561.6
"1241","29159","Pettis County","Missouri",1151,456.1,544.8
"1242","29167","Polk County","Missouri",740,379.1,474.3
"1243","29163","Pike County","Missouri",561,478.7,606
"1244","29165","Platte County","Missouri",2269,431.6,477.3
"1245","29169","Pulaski County","Missouri",895,478.1,335.1
"1246","29149","Oregon County","Missouri",259,324.1,477
"1247","29171","Putnam County","Missouri",167,427.5,685.5
"1248","29161","Phelps County","Missouri",1116,434,496.4
"1249","29147","Nodaway County","Missouri",516,436,450.4
"1250","29119","McDonald County","Missouri",553,425.5,485.5
"1251","29143","New Madrid County","Missouri",546,453.8,599.6
"1252","29141","Morgan County","Missouri",773,493.2,769.8
"1253","29139","Montgomery County","Missouri",417,493.3,711.3
"1254","29137","Monroe County","Missouri",273,427.6,628.2
"1255","29135","Moniteau County","Missouri",359,400.4,453.7
"1256","29133","Mississippi County","Missouri",458,527.8,651.9
"1257","29131","Miller County","Missouri",714,450.2,575.4
"1258","29129","Mercer County","Missouri",107,408.9,582.4
"1259","29127","Marion County","Missouri",934,526.7,650.3
"1260","29125","Maries County","Missouri",227,371,504.8
"1261","29123","Madison County","Missouri",414,506.4,675.7
"1262","29173","Ralls County","Missouri",315,451,617.2
"1263","29145","Newton County","Missouri",1480,405.9,507.7
"1264","29175","Randolph County","Missouri",667,445.8,532.3
"1265","29999","Unknown","Missouri",22,NA,NA
"1266","29179","Reynolds County","Missouri",202,413.6,629.6
"1267","29229","Wright County","Missouri",554,448.6,603.4
"1268","29227","Worth County","Missouri",77,476.4,748.3
"1269","29225","Webster County","Missouri",916,433.2,493.8
"1270","29223","Wayne County","Missouri",537,509.1,802.2
"1271","29221","Washington County","Missouri",697,457.3,558.1
"1272","29219","Warren County","Missouri",927,447.8,558.1
"1273","29217","Vernon County","Missouri",592,438.4,570.9
"1274","29121","Macon County","Missouri",510,461,663.1
"1275","29215","Texas County","Missouri",719,398.8,559
"1276","29213","Taney County","Missouri",1488,405.2,553
"1277","29211","Sullivan County","Missouri",159,368.8,493.2
"1278","29209","Stone County","Missouri",1133,387.7,717.8
"1279","29177","Ray County","Missouri",717,487,626.2
"1280","29207","Stoddard County","Missouri",997,493.1,670.9
"1281","29510","St. Louis City","Missouri",7862,475.7,496
"1282","29186","St. Genevieve County","Missouri",517,425.2,578.1
"1283","29187","St. Francois County","Missouri",2066,525,625.4
"1284","29185","St. Clair County","Missouri",306,372.3,649
"1285","29183","St. Charles County","Missouri",9580,460,504.4
"1286","29205","Shelby County","Missouri",222,520.5,725.1
"1287","29203","Shannon County","Missouri",208,353.2,501.8
"1288","29201","Scott County","Missouri",1209,499.1,620.3
"1289","29199","Scotland County","Missouri",138,427.4,567.5
"1290","29197","Schuyler County","Missouri",117,388.6,528.7
"1291","29195","Saline County","Missouri",647,443,558.4
"1292","29181","Ripley County","Missouri",453,463.7,651.9
"1293","29189","St. Louis County","Missouri",29937,473.2,598.6
"1294","29117","Livingston County","Missouri",431,430.5,575.1
"1295","29115","Linn County","Missouri",427,477.9,694
"1296","29113","Lincoln County","Missouri",1308,459.6,482.5
"1297","29051","Cole County","Missouri",1961,441.9,511.3
"1298","29049","Clinton County","Missouri",659,494.9,643.1
"1299","29047","Clay County","Missouri",5767,465.7,495
"1300","29045","Clark County","Missouri",229,484.3,668
"1301","29043","Christian County","Missouri",1909,415.7,466.3
"1302","29041","Chariton County","Missouri",268,450.1,702.8
"1303","29039","Cedar County","Missouri",451,426.2,652.2
"1304","29037","Cass County","Missouri",2741,454.6,541.6
"1305","29035","Carter County","Missouri",187,452.4,596
"1306","29033","Carroll County","Missouri",316,490.2,704.9
"1307","29031","Cape Girardeau County","Missouri",2024,443.4,520.4
"1308","29029","Camden County","Missouri",1584,415.3,710.9
"1309","29027","Callaway County","Missouri",1179,457.2,528
"1310","29025","Caldwell County","Missouri",280,454.3,619.1
"1311","29023","Butler County","Missouri",1316,462.2,613.7
"1312","29021","Buchanan County","Missouri",2493,484.9,556.5
"1313","29019","Boone County","Missouri",3461,448.8,400.9
"1314","29015","Benton County","Missouri",899,495.9,951.3
"1315","29013","Bates County","Missouri",447,403.2,543.1
"1316","29011","Barton County","Missouri",383,477.1,636.7
"1317","29009","Barry County","Missouri",904,361,511.8
"1318","29007","Audrain County","Missouri",727,461.5,564.9
"1319","29005","Atchison County","Missouri",165,399.2,613.1
"1320","29003","Andrew County","Missouri",477,424.7,551.2
"1321","29001","Adair County","Missouri",591,463.7,463.6
"1322","29053","Cooper County","Missouri",525,491.9,596.7
"1323","29055","Crawford County","Missouri",817,508,666.4
"1324","29017","Bollinger County","Missouri",360,436.7,581.8
"1325","29059","Dallas County","Missouri",506,438.3,615.3
"1326","29057","Dade County","Missouri",223,382.1,588.7
"1327","29111","Lewis County","Missouri",305,480.1,603.5
"1328","29109","Lawrence County","Missouri",1061,441.9,556.7
"1329","29107","Lafayette County","Missouri",1032,474.3,630.4
"1330","29105","Laclede County","Missouri",1010,448.3,569.2
"1331","29101","Johnson County","Missouri",1152,459.3,426.5
"1332","29099","Jefferson County","Missouri",5946,482.2,536.1
"1333","29097","Jasper County","Missouri",3131,475.1,532.4
"1334","29095","Jackson County","Missouri",17500,458.9,511.5
"1335","29093","Iron County","Missouri",408,543.7,788.3
"1336","29091","Howell County","Missouri",982,367.7,488.2
"1337","29089","Howard County","Missouri",244,373.6,480.5
"1338","29087","Holt County","Missouri",137,391,601.9
"1339","29103","Knox County","Missouri",130,450.2,650.2
"1340","29083","Henry County","Missouri",852,540.8,777
"1341","29085","Hickory County","Missouri",308,346.6,659.2
"1342","29063","DeKalb County","Missouri",287,377.7,455.4
"1343","29065","Dent County","Missouri",471,432.9,604.1
"1344","29061","Daviess County","Missouri",265,461.9,639.5
"1345","29069","Dunklin County","Missouri",898,450.7,574.7
"1346","29071","Franklin County","Missouri",3061,488.5,600.1
"1347","29067","Douglas County","Missouri",357,330.9,531
"1348","29075","Gentry County","Missouri",191,410.5,569.5
"1349","29077","Greene County","Missouri",6810,417.1,478.1
"1350","29079","Grundy County","Missouri",316,441.2,620.4
"1351","29081","Harrison County","Missouri",276,445.1,637.8
"1352","29073","Gasconade County","Missouri",530,475.9,715.9
"1353","28119","Quitman County","Mississippi",207,436.6,541.7
"1354","28121","Rankin County","Mississippi",3739,458.2,504
"1355","28117","Prentiss County","Mississippi",748,477.4,588.8
"1356","28115","Pontotoc County","Mississippi",794,455.7,515.5
"1357","28113","Pike County","Mississippi",1218,506.7,610.7
"1358","28111","Perry County","Mississippi",344,452.6,571.5
"1359","28109","Pearl River County","Mississippi",1718,492.7,624.8
"1360","28107","Panola County","Mississippi",942,479.6,549
"1361","28095","Monroe County","Mississippi",1153,490,639.2
"1362","28103","Noxubee County","Mississippi",293,451,531.6
"1363","28101","Newton County","Mississippi",594,471.1,552.6
"1364","28099","Neshoba County","Mississippi",727,437.6,492.8
"1365","28097","Montgomery County","Mississippi",338,465.7,650.3
"1366","28093","Marshall County","Mississippi",1025,459.4,566.8
"1367","28091","Marion County","Mississippi",825,511.9,641.6
"1368","28123","Scott County","Mississippi",754,481.5,531.3
"1369","28089","Madison County","Mississippi",2429,470.9,481.5
"1370","28105","Oktibbeha County","Mississippi",855,429.8,347.6
"1371","28125","Sharkey County","Mississippi",144,494.5,621.5
"1372","28149","Warren County","Mississippi",1231,437.5,515.1
"1373","28129","Smith County","Mississippi",432,414.8,534.4
"1374","28087","Lowndes County","Mississippi",1605,472.9,538.2
"1375","28161","Yalobusha County","Mississippi",479,565.6,772.3
"1376","28159","Winston County","Mississippi",548,441.8,588.4
"1377","28157","Wilkinson County","Mississippi",287,520.8,622.9
"1378","28155","Webster County","Mississippi",312,490.1,628.4
"1379","28153","Wayne County","Mississippi",546,438,532.9
"1380","28151","Washington County","Mississippi",1372,503.3,562.7
"1381","28147","Walthall County","Mississippi",446,457.4,603.3
"1382","28127","Simpson County","Mississippi",778,466.3,569.8
"1383","28999","Unknown","Mississippi",29,NA,NA
"1384","28143","Tunica County","Mississippi",248,519.2,478.9
"1385","28141","Tishomingo County","Mississippi",670,502.9,687.6
"1386","28139","Tippah County","Mississippi",629,479.3,572.3
"1387","28137","Tate County","Mississippi",724,444.3,510.7
"1388","28135","Tallahatchie County","Mississippi",388,477.3,526.6
"1389","28163","Yazoo County","Mississippi",760,518.7,547.7
"1390","28133","Sunflower County","Mississippi",720,517.9,525.6
"1391","28131","Stone County","Mississippi",494,484.6,549.9
"1392","28145","Union County","Mississippi",738,453.3,528
"1393","28085","Lincoln County","Mississippi",937,443.3,541
"1394","28031","Covington County","Mississippi",570,489.8,592.4
"1395","28081","Lee County","Mississippi",2357,499,555.8
"1396","28035","Forrest County","Mississippi",1956,517,514.5
"1397","28033","DeSoto County","Mississippi",3831,447.4,448.6
"1398","28029","Copiah County","Mississippi",866,494.1,600.4
"1399","28027","Coahoma County","Mississippi",678,509.3,547.1
"1400","28025","Clay County","Mississippi",568,450.3,564.1
"1401","28023","Clarke County","Mississippi",493,442.7,607.5
"1402","28021","Claiborne County","Mississippi",239,454.7,520.3
"1403","28019","Choctaw County","Mississippi",240,396.3,572.2
"1404","28017","Chickasaw County","Mississippi",506,473.9,582.4
"1405","28015","Carroll County","Mississippi",327,418.2,636.6
"1406","28013","Calhoun County","Mississippi",477,503.1,649.7
"1407","28009","Benton County","Mississippi",234,410.5,559
"1408","28007","Attala County","Mississippi",559,448.1,592.6
"1409","28005","Amite County","Mississippi",440,461.6,694.5
"1410","28003","Alcorn County","Mississippi",1016,434.9,545.6
"1411","28001","Adams County","Mississippi",963,460.7,605.3
"1412","28083","Leflore County","Mississippi",787,496.9,517.3
"1413","28037","Franklin County","Mississippi",277,540.8,710.3
"1414","28039","George County","Mississippi",504,395.9,432.5
"1415","28011","Bolivar County","Mississippi",1001,538.1,597.1
"1416","28043","Grenada County","Mississippi",711,526,661.8
"1417","28041","Greene County","Mississippi",300,399,428.6
"1418","28079","Leake County","Mississippi",634,488.2,550.6
"1419","28077","Lawrence County","Mississippi",388,480.9,612.8
"1420","28075","Lauderdale County","Mississippi",1960,416.7,495.9
"1421","28073","Lamar County","Mississippi",1251,416.7,418
"1422","28069","Kemper County","Mississippi",266,396.6,522.2
"1423","28067","Jones County","Mississippi",1884,458.5,550.8
"1424","28065","Jefferson Davis County","Mississippi",375,456.3,636.1
"1425","28063","Jefferson County","Mississippi",226,498.4,599
"1426","28071","Lafayette County","Mississippi",1021,437.3,393.4
"1427","28059","Jackson County","Mississippi",3692,455.2,524.2
"1428","28057","Itawamba County","Mississippi",697,484,595.8
"1429","28055","Issaquena County","Mississippi",25,272.7,363.5
"1430","28053","Humphreys County","Mississippi",252,491.1,569.3
"1431","28051","Holmes County","Mississippi",549,553,593.4
"1432","28049","Hinds County","Mississippi",5970,469.5,487.5
"1433","28047","Harrison County","Mississippi",5360,498.6,540.9
"1434","28061","Jasper County","Mississippi",536,469.5,648.1
"1435","28045","Hancock County","Mississippi",1408,468.8,613.3
"1436","30081","Ravalli County","Montana",1349,409.5,658.3
"1437","30079","Prairie County","Montana",62,575,1083.2
"1438","30077","Powell County","Montana",212,436.7,613.7
"1439","30075","Powder River County","Montana",59,421.5,670.3
"1440","30073","Pondera County","Montana",192,461.3,627.5
"1441","30067","Park County","Montana",555,460.9,700.4
"1442","30069","Petroleum County","Montana",22,507,882.8
"1443","30063","Missoula County","Montana",2533,409.4,448.5
"1444","30083","Richland County","Montana",275,433.9,484.4
"1445","30061","Mineral County","Montana",186,535.3,892.6
"1446","30071","Phillips County","Montana",141,443,681.5
"1447","30085","Roosevelt County","Montana",258,477.4,462
"1448","30999","Unknown","Montana",NA,NA,NA
"1449","30089","Sanders County","Montana",468,471.5,825.1
"1450","30091","Sheridan County","Montana",129,444.3,713.8
"1451","30093","Silver Bow County","Montana",1029,452.3,596.8
"1452","30095","Stillwater County","Montana",348,516.2,748.8
"1453","30097","Sweet Grass County","Montana",129,459.3,711.9
"1454","30099","Teton County","Montana",193,417.2,639.6
"1455","30101","Toole County","Montana",127,402.4,498.4
"1456","30103","Treasure County","Montana",35,533.9,1007.5
"1457","30105","Valley County","Montana",274,484.1,723.5
"1458","30107","Wheatland County","Montana",64,373.6,610.2
"1459","30109","Wibaux County","Montana",23,244.7,430.8
"1460","30111","Yellowstone County","Montana",4510,488.7,582.5
"1461","30059","Meagher County","Montana",87,508.7,935
"1462","30087","Rosebud County","Montana",272,512.3,584.1
"1463","30055","McCone County","Montana",38,261.8,443.6
"1464","30065","Musselshell County","Montana",168,452.7,722.9
"1465","30053","Lincoln County","Montana",845,506.1,877.6
"1466","30057","Madison County","Montana",241,346,618
"1467","30001","Beaverhead County","Montana",284,419.3,607.9
"1468","30005","Blaine County","Montana",140,366.6,422
"1469","30007","Broadwater County","Montana",199,457.9,695.7
"1470","30009","Carbon County","Montana",353,421.2,681.9
"1471","30011","Carter County","Montana",37,360.4,639.6
"1472","30013","Cascade County","Montana",2236,432.2,546.7
"1473","30015","Chouteau County","Montana",161,396,550.9
"1474","30017","Custer County","Montana",424,513.3,712
"1475","30019","Daniels County","Montana",50,339.8,566.4
"1476","30021","Dawson County","Montana",272,432.6,580
"1477","30023","Deer Lodge County","Montana",321,447.8,701.5
"1478","30025","Fallon County","Montana",81,432.8,524.5
"1479","30003","Big Horn County","Montana",270,428.3,408.6
"1480","30029","Flathead County","Montana",3255,527,689.2
"1481","30027","Fergus County","Montana",366,414.9,645.1
"1482","30047","Lake County","Montana",822,404,561.7
"1483","30045","Judith Basin County","Montana",68,387.3,689.1
"1484","30043","Jefferson County","Montana",385,477,668.9
"1485","30041","Hill County","Montana",376,415.2,457.1
"1486","30049","Lewis and Clark County","Montana",2072,498.2,630.9
"1487","30037","Golden Valley County","Montana",42,596.4,1012.8
"1488","30031","Gallatin County and Yellowstone National Park","Montana",1977,427.2,404.8
"1489","30039","Granite County","Montana",102,361.2,648.9
"1490","30051","Liberty County","Montana",56,325.5,469.8
"1491","30033","Garfield County","Montana",31,308.1,487
"1492","30035","Glacier County","Montana",289,446.6,422.4
"1493","37129","New Hanover County","North Carolina",5810,453.4,537.3
"1494","37147","Pitt County","North Carolina",3595,430.4,410.2
"1495","37145","Person County","North Carolina",1188,457.3,606.1
"1496","37143","Perquimans County","North Carolina",469,420.4,693.3
"1497","37139","Pasquotank County","North Carolina",1117,474.5,563.1
"1498","37137","Pamlico County","North Carolina",547,506.5,849.9
"1499","37135","Orange County","North Carolina",3092,441.8,440.4
"1500","37133","Onslow County","North Carolina",3444,511,358.7
"1501","37131","Northampton County","North Carolina",709,426.6,684.6
"1502","37149","Polk County","North Carolina",711,393.2,698
"1503","37141","Pender County","North Carolina",1651,459.8,587.7
"1504","37119","Mecklenburg County","North Carolina",20916,449.3,413.1
"1505","37125","Moore County","North Carolina",3373,473.5,727.1
"1506","37123","Montgomery County","North Carolina",829,447.2,603.6
"1507","37121","Mitchell County","North Carolina",580,483.8,762.8
"1508","37111","McDowell County","North Carolina",1505,488.6,668.3
"1509","37117","Martin County","North Carolina",861,483.4,734.9
"1510","37115","Madison County","North Carolina",672,434.5,634.6
